[2025-12-26 21:27:39] [INFO    ] discord.client: logging in using static token
[2025-12-26 21:36:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:17] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:36:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:36:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:36:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 113, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:36:18.372000+00:00', 'pinned': False, 'nonce': '11461155082660285082', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454211243429597245', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'noham is a panda damn it yes its 1234', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:36:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:18] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:36:18] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"noham is a panda damn it yes its 1234","components":[],"nonce":"11461155082660285082","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:36:18] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'noham is a panda damn it yes its 1234', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:36:18.372000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454211243429597245', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '11461155082660285082'}
[2025-12-26 21:36:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 114, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781382, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:36:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:22] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:36:22] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:36:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 115, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781391, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:36:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:31] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:36:31] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:36:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 116, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:36:32.224000+00:00', 'pinned': False, 'nonce': '1454211300551819264', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454211301529227294', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> okay i see, see ya', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:36:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:32] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:36:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 117, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:36:32.356000+00:00', 'pinned': False, 'nonce': '6326925350613186913', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454211302083006548', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'MUSTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAARD', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:36:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:36:32] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:36:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"MUSTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAARD","components":[],"nonce":"6326925350613186913","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:36:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'MUSTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAARD', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:36:32.356000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454211302083006548', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6326925350613186913'}
[2025-12-26 21:36:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:36:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:37:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:37:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:37:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:37:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:38:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:38:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:39:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:39:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:40:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:40:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:40:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:40:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:41:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:41:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:42:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:42:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:42:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:42:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:43:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:43:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:44:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:44:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:44:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:44:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:45:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:45:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:46:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:46:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:46:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:46:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:47:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:47:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:48:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:48:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:48:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:49:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:49:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:49:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:50:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:51:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:51:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:51:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:51:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:52:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:52:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:53:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:53:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:53:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:53:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:54:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:54:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:55:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:55:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:55:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:55:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:56:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:57:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:57:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:57:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:57:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:58:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:58:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:59:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 21:59:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:00:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:00:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:00:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:00:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:01:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:01:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:02:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:02:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:02:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:02:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:03:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:03:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:04:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:04:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:04:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:04:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:05:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:05:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:06:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:06:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:06:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:06:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:07:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:07:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:08:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:08:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:08:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:08:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:09:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:09:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:10:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:10:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:11:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:11:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:11:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 117.
[2025-12-26 22:11:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 22:11:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 118, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766783513, 'member': {'user': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'display_name': 'zento la 42', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'roles': ['1454158853523509362'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-07T20:09:17.065000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1403107754847109282', 'guild_id': '1403107754046128148'}}
[2025-12-26 22:11:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 22:11:53] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 22:11:53] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 22:11:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 119, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T21:11:54.975000+00:00', 'pinned': False, 'nonce': '1454220203800920064', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1453900807954108498'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-26T00:02:44.816000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1454158853523509362'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-07T20:09:17.065000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1454220204992237792', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> hi', 'components': [], 'channel_type': 0, 'channel_id': '1403107754847109282', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': [], 'guild_id': '1403107754046128148'}}
[2025-12-26 22:11:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 22:11:54] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 22:11:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 120, 'op': 0, 'd': {'user_id': '1444846931791581254', 'timestamp': 1766783515, 'member': {'user': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7565', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'roles': ['1453900807954108498'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-26T00:02:44.816000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1403107754847109282', 'guild_id': '1403107754046128148'}}
[2025-12-26 22:11:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 22:11:55] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 22:11:55] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 22:11:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1403107754847109282/typing with None has returned 204
[2025-12-26 22:11:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1403107754847109282/typing has received 
[2025-12-26 22:11:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 121, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T21:11:55.680000+00:00', 'pinned': False, 'nonce': '13610389224195247198', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1453900807954108498'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-26T00:02:44.816000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1454220207949091000', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'shut up noham probably sent you', 'components': [], 'channel_type': 0, 'channel_id': '1403107754847109282', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': [], 'guild_id': '1403107754046128148'}}
[2025-12-26 22:11:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 22:11:55] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 22:11:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1403107754847109282/messages with {"content":"shut up noham probably sent you","components":[],"nonce":"13610389224195247198","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 22:11:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1403107754847109282/messages has received {'type': 0, 'content': 'shut up noham probably sent you', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T21:11:55.680000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454220207949091000', 'channel_id': '1403107754847109282', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '13610389224195247198'}
